F_max,blas_threads,ceiling,cubic_gain,headroom,lambda,max_block,max_frac_of_p,n_blocks,n_over_p,oracle_F_max,p,regime,rtol,seed,support_f1,tol,true_n_blocks
0.7347826086956522,8,3641.3290851160673,2675.5852842809363,0.26521739130434785,0.34,13,0.065,150,2,0.999821705320039,200,imbalanced,1e-05,0,0.39999999999999997,1e-07,5
0.7340696686491079,8,4629.62962962963,3398.4706881903144,0.26593033135089206,0.36000000000000004,12,0.06,156,2,0.999821705320039,200,imbalanced,1e-05,0,0.36820083682008364,1e-07,5
0.7819004524886878,8,4629.62962962963,3619.9095022624433,0.21809954751131222,0.38,12,0.06,162,2,0.999821705320039,200,imbalanced,1e-05,0,0.3261802575107296,1e-07,5
0.7926605504587156,8,4629.62962962963,3669.7247706422017,0.20733944954128436,0.4,12,0.06,167,2,0.999821705320039,200,imbalanced,1e-05,0,0.2894736842105263,1e-07,5
0.8244274809160306,8,4629.62962962963,3816.793893129771,0.17557251908396942,0.42000000000000004,12,0.06,172,2,0.999821705320039,200,imbalanced,1e-05,0,0.25112107623318386,1e-07,5
0.8512315270935961,8,4629.62962962963,3940.886699507389,0.14876847290640394,0.44,12,0.06,176,2,0.999821705320039,200,imbalanced,1e-05,0,0.21917808219178084,1e-07,5
0.8562933597621407,8,4629.62962962963,3964.3211100099106,0.14370664023785928,0.46,12,0.06,178,2,0.999821705320039,200,imbalanced,1e-05,0,0.20276497695852533,1e-07,5
0.8665997993981945,8,4629.62962962963,4012.036108324975,0.13340020060180546,0.48000000000000004,12,0.06,180,2,0.999821705320039,200,imbalanced,1e-05,0,0.18604651162790695,1e-07,5
0.869215291750503,8,4629.62962962963,4024.1448692152917,0.13078470824949695,0.5,12,0.06,181,2,0.999821705320039,200,imbalanced,1e-05,0,0.17757009345794392,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,2,0.999821705320039,200,imbalanced,1e-05,1,0.03209492316669908,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,2,0.999821705320039,200,imbalanced,1e-05,1,0.06239935587761674,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,2,0.999821705320039,200,imbalanced,1e-05,1,0.1301939058171745,1e-07,5
0.9999996076059569,8,1.046384525647081,1.046384115052026,3.9239404314717063e-07,0.08,197,0.985,4,2,0.999821705320039,200,imbalanced,1e-05,1,0.25839267548321465,1e-07,5
0.9999942889982283,8,1.3053792885584974,1.3053718335350677,5.711001771713242e-06,0.1,183,0.915,15,2,0.999821705320039,200,imbalanced,1e-05,1,0.42513863216266173,1e-07,5
0.9998972567096706,8,3.558574808582037,3.5582091888973197,0.0001027432903294434,0.12000000000000001,131,0.655,51,2,0.999821705320039,200,imbalanced,1e-05,1,0.5390428211586903,1e-07,5
0.9997176380177607,8,7.764721183421155,7.762528721356269,0.00028236198223929865,0.13999999999999999,101,0.505,76,2,0.999821705320039,200,imbalanced,1e-05,1,0.5903614457831325,1e-07,5
0.9909542320083069,8,53.73563411406732,53.24955403498496,0.009045767991693099,0.16,53,0.265,104,2,0.999821705320039,200,imbalanced,1e-05,1,0.5714285714285715,1e-07,5
0.9074639083196905,8,328.0167288531715,297.6633427593392,0.09253609168030952,0.18,29,0.145,123,2,0.999821705320039,200,imbalanced,1e-05,1,0.4981684981684981,1e-07,5
0.9520472824762369,8,512.0,487.4482086278333,0.047952717523763067,0.19999999999999998,25,0.125,142,2,0.999821705320039,200,imbalanced,1e-05,1,0.43478260869565216,1e-07,5
0.9408022618837251,8,751.3148009015778,706.8386640749248,0.059197738116274934,0.22,22,0.11,152,2,0.999821705320039,200,imbalanced,1e-05,1,0.3868312757201646,1e-07,5
0.9496513535684987,8,863.837598531476,820.3445447087777,0.050348646431501276,0.24,21,0.105,162,2,0.999821705320039,200,imbalanced,1e-05,1,0.3261802575107296,1e-07,5
0.9555303342963268,8,863.837598531476,825.4230293025175,0.04446966570367317,0.26,21,0.105,168,2,0.999821705320039,200,imbalanced,1e-05,1,0.2819383259911894,1e-07,5
0.9567148760330578,8,863.837598531476,826.4462809917355,0.043285123966942174,0.28,21,0.105,170,2,0.999821705320039,200,imbalanced,1e-05,1,0.2666666666666667,1e-07,5
0.9567148760330578,8,863.837598531476,826.4462809917355,0.043285123966942174,0.30000000000000004,21,0.105,170,2,0.999821705320039,200,imbalanced,1e-05,1,0.2666666666666667,1e-07,5
0.9567148760330578,8,863.837598531476,826.4462809917355,0.043285123966942174,0.32,21,0.105,170,2,0.999821705320039,200,imbalanced,1e-05,1,0.2666666666666667,1e-07,5
0.9567148760330578,8,863.837598531476,826.4462809917355,0.043285123966942174,0.34,21,0.105,170,2,0.999821705320039,200,imbalanced,1e-05,1,0.2666666666666667,1e-07,5
0.9567148760330578,8,863.837598531476,826.4462809917355,0.043285123966942174,0.36000000000000004,21,0.105,170,2,0.999821705320039,200,imbalanced,1e-05,1,0.2666666666666667,1e-07,5
0.9573082489146165,8,863.837598531476,826.9588587967748,0.04269175108538348,0.38,21,0.105,171,2,0.999821705320039,200,imbalanced,1e-05,1,0.25892857142857145,1e-07,5
0.9573082489146165,8,863.837598531476,826.9588587967748,0.04269175108538348,0.4,21,0.105,171,2,0.999821705320039,200,imbalanced,1e-05,1,0.25892857142857145,1e-07,5
0.9662979966611018,8,863.837598531476,834.7245409015025,0.03370200333889817,0.42000000000000004,21,0.105,172,2,0.999821705320039,200,imbalanced,1e-05,1,0.25112107623318386,1e-07,5
0.9754581841162839,8,863.837598531476,842.6374552348852,0.024541815883716067,0.44,21,0.105,173,2,0.999821705320039,200,imbalanced,1e-05,1,0.24324324324324326,1e-07,5
0.9754581841162839,8,863.837598531476,842.6374552348852,0.024541815883716067,0.46,21,0.105,173,2,0.999821705320039,200,imbalanced,1e-05,1,0.24324324324324326,1e-07,5
0.9754581841162839,8,863.837598531476,842.6374552348852,0.024541815883716067,0.48000000000000004,21,0.105,173,2,0.999821705320039,200,imbalanced,1e-05,1,0.24324324324324326,1e-07,5
0.976075042158516,8,863.837598531476,843.1703204047218,0.023924957841483963,0.5,21,0.105,174,2,0.999821705320039,200,imbalanced,1e-05,1,0.23529411764705882,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,2,0.999821705320039,200,imbalanced,1e-05,2,0.03225505733196606,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,2,0.999821705320039,200,imbalanced,1e-05,2,0.060207991242474,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,2,0.999821705320039,200,imbalanced,1e-05,2,0.11782592170277462,1e-07,5
1.0,8,1.0,1.0,0.0,0.08,200,1.0,1,2,0.999821705320039,200,imbalanced,1e-05,2,0.23897353648757014,1e-07,5
0.9999981916993436,8,1.1128024162278864,1.1128004039465467,1.8083006564362236e-06,0.1,193,0.965,7,2,0.999821705320039,200,imbalanced,1e-05,2,0.42586750788643535,1e-07,5
0.9999632860804434,8,1.717673334173562,1.7176102716529464,3.671391955661907e-05,0.12000000000000001,167,0.835,22,2,0.999821705320039,200,imbalanced,1e-05,2,0.5562913907284769,1e-07,5
0.9995960323563481,8,4.869046981434324,4.867080043998404,0.0004039676436519146,0.13999999999999999,118,0.59,55,2,0.999821705320039,200,imbalanced,1e-05,2,0.6295264623955431,1e-07,5
0.995527817339006,8,18.22423093745444,18.142728847846005,0.0044721826609940285,0.16,76,0.38,78,2,0.999821705320039,200,imbalanced,1e-05,2,0.6234567901234569,1e-07,5
0.9720443187314056,8,60.30862941101085,58.62266058945085,0.02795568126859438,0.18,51,0.255,91,2,0.999821705320039,200,imbalanced,1e-05,2,0.6258064516129032,1e-07,5
0.9170338366770757,8,186.58892128279882,171.10835436540188,0.08296616332292428,0.19999999999999998,35,0.175,104,2,0.999821705320039,200,imbalanced,1e-05,2,0.6169491525423729,1e-07,5
0.8855943321962739,8,296.2962962962963,262.39832065074785,0.11440566780372607,0.22,30,0.15,117,2,0.999821705320039,200,imbalanced,1e-05,2,0.5693950177935942,1e-07,5
0.8901744652894372,8,328.0167288531715,291.99211621286224,0.10982553471056278,0.24,29,0.145,130,2,0.999821705320039,200,imbalanced,1e-05,2,0.5093632958801498,1e-07,5
0.9218702751738737,8,328.0167288531715,302.3888720895071,0.07812972482612635,0.26,29,0.145,140,2,0.999821705320039,200,imbalanced,1e-05,2,0.45136186770428016,1e-07,5
0.9279735179971083,8,328.0167288531715,304.39083783578116,0.07202648200289175,0.28,29,0.145,145,2,0.999821705320039,200,imbalanced,1e-05,2,0.42231075697211157,1e-07,5
0.9447973967614473,8,328.0167288531715,309.90935151468193,0.05520260323855275,0.30000000000000004,29,0.145,151,2,0.999821705320039,200,imbalanced,1e-05,2,0.3836734693877551,1e-07,5
0.9768103172060237,8,328.0167288531715,320.41012495994875,0.023189682793976263,0.32,29,0.145,157,2,0.999821705320039,200,imbalanced,1e-05,2,0.3445378151260504,1e-07,5
0.9812063808574277,8,406.4421074023269,398.80358923230307,0.01879361914257227,0.34,27,0.135,163,2,0.999821705320039,200,imbalanced,1e-05,2,0.3103448275862069,1e-07,5
0.9246427608519817,8,1166.3507799970841,1078.4578053383661,0.07535723914801828,0.36000000000000004,19,0.095,167,2,0.999821705320039,200,imbalanced,1e-05,2,0.2894736842105263,1e-07,5
0.9406198573779484,8,1166.3507799970841,1097.0927043335162,0.0593801426220516,0.38,19,0.095,172,2,0.999821705320039,200,imbalanced,1e-05,2,0.25112107623318386,1e-07,5
0.943725921849202,8,1166.3507799970841,1100.715465052284,0.05627407815079799,0.4,19,0.095,174,2,0.999821705320039,200,imbalanced,1e-05,2,0.23529411764705882,1e-07,5
0.943725921849202,8,1166.3507799970841,1100.715465052284,0.05627407815079799,0.42000000000000004,19,0.095,174,2,0.999821705320039,200,imbalanced,1e-05,2,0.23529411764705882,1e-07,5
0.943725921849202,8,1166.3507799970841,1100.715465052284,0.05627407815079799,0.44,19,0.095,174,2,0.999821705320039,200,imbalanced,1e-05,2,0.23529411764705882,1e-07,5
0.943725921849202,8,1166.3507799970841,1100.715465052284,0.05627407815079799,0.46,19,0.095,174,2,0.999821705320039,200,imbalanced,1e-05,2,0.23529411764705882,1e-07,5
0.9555586514349401,8,1166.3507799970841,1114.5165784341043,0.04444134856505988,0.48000000000000004,19,0.095,175,2,0.999821705320039,200,imbalanced,1e-05,2,0.22727272727272727,1e-07,5
0.9555586514349401,8,1166.3507799970841,1114.5165784341043,0.04444134856505988,0.5,19,0.095,175,2,0.999821705320039,200,imbalanced,1e-05,2,0.22727272727272727,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,5,0.999821705320039,200,imbalanced,1e-05,0,0.038378611470461406,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,5,0.999821705320039,200,imbalanced,1e-05,0,0.09277777777777779,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,5,0.999821705320039,200,imbalanced,1e-05,0,0.2671009771986971,1e-07,5
0.9999988228187944,8,1.046384525647081,1.0463832938628834,1.1771812056249331e-06,0.08,197,0.985,3,5,0.999821705320039,200,imbalanced,1e-05,0,0.5591397849462366,1e-07,5
0.9997861198285878,8,2.3703703703703702,2.369863395149245,0.00021388017141221738,0.1,150,0.75,19,5,0.999821705320039,200,imbalanced,1e-05,0,0.7518427518427517,1e-07,5
0.9908621737622636,8,15.053411385271366,14.915855927747593,0.009137826237736402,0.12000000000000001,81,0.405,42,5,0.999821705320039,200,imbalanced,1e-05,0,0.8079096045197739,1e-07,5
0.9686372730857419,8,60.30862941101085,58.41718633622012,0.03136272691425812,0.13999999999999999,51,0.255,50,5,0.999821705320039,200,imbalanced,1e-05,0,0.8173913043478259,1e-07,5
0.7788816349701958,8,364.4314868804665,283.84899233607723,0.2211183650298042,0.16,28,0.14,60,5,0.999821705320039,200,imbalanced,1e-05,0,0.8059701492537313,1e-07,5
0.8114580887532284,8,578.7037037037037,469.59380136182205,0.18854191124677155,0.18,24,0.12,73,5,0.999821705320039,200,imbalanced,1e-05,0,0.763975155279503,1e-07,5
0.5706324881582614,8,1953.125,1114.5165784341043,0.4293675118417386,0.19999999999999998,16,0.08,86,5,0.999821705320039,200,imbalanced,1e-05,0,0.7249190938511326,1e-07,5
0.49584387423202025,8,2915.451895043732,1445.6089627755691,0.5041561257679797,0.22,14,0.07,101,5,0.999821705320039,200,imbalanced,1e-05,0,0.6666666666666666,1e-07,5
0.5158208955223881,8,4629.62962962963,2388.0597014925374,0.4841791044776119,0.24,12,0.06,116,5,0.999821705320039,200,imbalanced,1e-05,0,0.6021505376344086,1e-07,5
0.5440806045340051,8,4629.62962962963,2518.891687657431,0.4559193954659949,0.26,12,0.06,122,5,0.999821705320039,200,imbalanced,1e-05,0,0.5714285714285715,1e-07,5
0.5885558583106267,8,4629.62962962963,2724.7956403269754,0.41144414168937327,0.28,12,0.06,132,5,0.999821705320039,200,imbalanced,1e-05,0,0.5171102661596958,1e-07,5
0.6033519553072626,8,4629.62962962963,2793.2960893854747,0.3966480446927374,0.30000000000000004,12,0.06,140,5,0.999821705320039,200,imbalanced,1e-05,0,0.47058823529411764,1e-07,5
0.6123316796598157,8,4629.62962962963,2834.8688873139617,0.3876683203401843,0.32,12,0.06,145,5,0.999821705320039,200,imbalanced,1e-05,0,0.44000000000000006,1e-07,5
0.6452576549663929,8,4629.62962962963,2987.303958177745,0.35474234503360713,0.34,12,0.06,146,5,0.999821705320039,200,imbalanced,1e-05,0,0.4337349397590362,1e-07,5
0.7035830618892508,8,4629.62962962963,3257.328990228013,0.2964169381107492,0.36000000000000004,12,0.06,155,5,0.999821705320039,200,imbalanced,1e-05,0,0.375,1e-07,5
0.7158243579121789,8,4629.62962962963,3314.0016570008283,0.2841756420878211,0.38,12,0.06,160,5,0.999821705320039,200,imbalanced,1e-05,0,0.3404255319148936,1e-07,5
0.8082319925163705,8,4629.62962962963,3741.8147801683817,0.19176800748362954,0.4,12,0.06,172,5,0.999821705320039,200,imbalanced,1e-05,0,0.25112107623318386,1e-07,5
0.8150943396226416,8,4629.62962962963,3773.5849056603774,0.18490566037735845,0.42000000000000004,12,0.06,173,5,0.999821705320039,200,imbalanced,1e-05,0,0.24324324324324326,1e-07,5
0.8291746641074856,8,4629.62962962963,3838.7715930902114,0.17082533589251436,0.44,12,0.06,177,5,0.999821705320039,200,imbalanced,1e-05,0,0.2110091743119266,1e-07,5
0.8462291870714985,8,4629.62962962963,3917.7277179236044,0.15377081292850148,0.46,12,0.06,179,5,0.999821705320039,200,imbalanced,1e-05,0,0.19444444444444445,1e-07,5
0.8537549407114624,8,4629.62962962963,3952.5691699604745,0.1462450592885376,0.48000000000000004,12,0.06,180,5,0.999821705320039,200,imbalanced,1e-05,0,0.18604651162790695,1e-07,5
0.869215291750503,8,4629.62962962963,4024.1448692152917,0.13078470824949695,0.5,12,0.06,181,5,0.999821705320039,200,imbalanced,1e-05,0,0.17757009345794392,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,5,0.999821705320039,200,imbalanced,1e-05,1,0.04648509910166833,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,5,0.999821705320039,200,imbalanced,1e-05,1,0.15556739477890252,1e-07,5
0.9999965932446708,8,1.184962412251682,1.184958375374669,3.4067553291716735e-06,0.06,189,0.945,10,5,0.999821705320039,200,imbalanced,1e-05,1,0.4407894736842105,1e-07,5
0.9997466242155588,8,4.096,4.0949621727869285,0.0002533757844411788,0.08,125,0.625,49,5,0.999821705320039,200,imbalanced,1e-05,1,0.6441558441558441,1e-07,5
0.9974404975819847,8,11.348016721302638,11.318971445064786,0.0025595024180152803,0.1,89,0.445,68,5,0.999821705320039,200,imbalanced,1e-05,1,0.6987951807228915,1e-07,5
0.9578528210167038,8,107.9796998164345,103.42866008170864,0.04214717898329623,0.12000000000000001,42,0.21,87,5,0.999821705320039,200,imbalanced,1e-05,1,0.6948051948051949,1e-07,5
0.7917100468505986,8,657.5162324319882,520.5622071837585,0.20828995314940135,0.13999999999999999,23,0.115,100,5,0.999821705320039,200,imbalanced,1e-05,1,0.6711864406779661,1e-07,5
0.7881702127659574,8,863.837598531476,680.8510638297872,0.21182978723404255,0.16,21,0.105,112,5,0.999821705320039,200,imbalanced,1e-05,1,0.6219081272084805,1e-07,5
0.8723624717407686,8,863.837598531476,753.5795026375282,0.12763752825923136,0.18,21,0.105,130,5,0.999821705320039,200,imbalanced,1e-05,1,0.5283018867924528,1e-07,5
0.8930568948891032,8,863.837598531476,771.4561234329798,0.10694310511089677,0.19999999999999998,21,0.105,137,5,0.999821705320039,200,imbalanced,1e-05,1,0.48837209302325585,1e-07,5
0.9364004044489384,8,863.837598531476,808.8978766430738,0.06359959555106165,0.22,21,0.105,155,5,0.999821705320039,200,imbalanced,1e-05,1,0.375,1e-07,5
0.9525817732976753,8,863.837598531476,822.8759514503189,0.04741822670232465,0.24,21,0.105,163,5,0.999821705320039,200,imbalanced,1e-05,1,0.3189655172413793,1e-07,5
0.9561222382820566,8,863.837598531476,825.9343382201115,0.04387776171794344,0.26,21,0.105,169,5,0.999821705320039,200,imbalanced,1e-05,1,0.27433628318584075,1e-07,5
0.9567148760330578,8,863.837598531476,826.4462809917355,0.043285123966942174,0.28,21,0.105,170,5,0.999821705320039,200,imbalanced,1e-05,1,0.2666666666666667,1e-07,5
0.9573082489146165,8,863.837598531476,826.9588587967748,0.04269175108538348,0.30000000000000004,21,0.105,171,5,0.999821705320039,200,imbalanced,1e-05,1,0.25892857142857145,1e-07,5
0.9573082489146165,8,863.837598531476,826.9588587967748,0.04269175108538348,0.32,21,0.105,171,5,0.999821705320039,200,imbalanced,1e-05,1,0.25892857142857145,1e-07,5
0.9573082489146165,8,863.837598531476,826.9588587967748,0.04269175108538348,0.34,21,0.105,171,5,0.999821705320039,200,imbalanced,1e-05,1,0.25892857142857145,1e-07,5
0.9573082489146165,8,863.837598531476,826.9588587967748,0.04269175108538348,0.36000000000000004,21,0.105,171,5,0.999821705320039,200,imbalanced,1e-05,1,0.25892857142857145,1e-07,5
0.9573082489146165,8,863.837598531476,826.9588587967748,0.04269175108538348,0.38,21,0.105,171,5,0.999821705320039,200,imbalanced,1e-05,1,0.25892857142857145,1e-07,5
0.9717733473242393,8,863.837598531476,839.4543546694648,0.028226652675760744,0.4,21,0.105,172,5,0.999821705320039,200,imbalanced,1e-05,1,0.25112107623318386,1e-07,5
0.9717733473242393,8,863.837598531476,839.4543546694648,0.028226652675760744,0.42000000000000004,21,0.105,172,5,0.999821705320039,200,imbalanced,1e-05,1,0.25112107623318386,1e-07,5
0.9717733473242393,8,863.837598531476,839.4543546694648,0.028226652675760744,0.44,21,0.105,172,5,0.999821705320039,200,imbalanced,1e-05,1,0.25112107623318386,1e-07,5
0.9717733473242393,8,863.837598531476,839.4543546694648,0.028226652675760744,0.46,21,0.105,172,5,0.999821705320039,200,imbalanced,1e-05,1,0.25112107623318386,1e-07,5
0.976075042158516,8,863.837598531476,843.1703204047218,0.023924957841483963,0.48000000000000004,21,0.105,174,5,0.999821705320039,200,imbalanced,1e-05,1,0.23529411764705882,1e-07,5
0.976075042158516,8,863.837598531476,843.1703204047218,0.023924957841483963,0.5,21,0.105,174,5,0.999821705320039,200,imbalanced,1e-05,1,0.23529411764705882,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,5,0.999821705320039,200,imbalanced,1e-05,2,0.045136186770428015,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,5,0.999821705320039,200,imbalanced,1e-05,2,0.13651591289782244,1e-07,5
0.9999998731061087,8,1.0151512594410654,1.0151511306245717,1.2689389128350825e-07,0.06,199,0.995,2,5,0.999821705320039,200,imbalanced,1e-05,2,0.39487179487179486,1e-07,5
0.9998806362416842,8,2.190422160062909,2.1901607030415855,0.0001193637583157825,0.08,154,0.77,22,5,0.999821705320039,200,imbalanced,1e-05,2,0.6745283018867925,1e-07,5
0.9990840667436581,8,5.694241982507289,5.689026436905852,0.0009159332563418721,0.1,112,0.56,42,5,0.999821705320039,200,imbalanced,1e-05,2,0.7472527472527473,1e-07,5
0.9853225010099197,8,45.55393586005831,44.885318012478116,0.014677498990080307,0.12000000000000001,56,0.28,66,5,0.999821705320039,200,imbalanced,1e-05,2,0.7567567567567568,1e-07,5
0.9853813054508248,8,56.89576695493855,56.064025116683254,0.014618694549175193,0.13999999999999999,52,0.26,82,5,0.999821705320039,200,imbalanced,1e-05,2,0.7197452229299364,1e-07,5
0.8171967117827784,8,406.4421074023269,332.14315369924435,0.18280328821722158,0.16,27,0.135,94,5,0.999821705320039,200,imbalanced,1e-05,2,0.6953642384105959,1e-07,5
0.8237632878546916,8,406.4421074023269,334.81208671633044,0.17623671214530845,0.18,27,0.135,99,5,0.999821705320039,200,imbalanced,1e-05,2,0.6756756756756755,1e-07,5
0.8421615608420332,8,406.4421074023269,342.2899195618689,0.1578384391579668,0.19999999999999998,27,0.135,110,5,0.999821705320039,200,imbalanced,1e-05,2,0.624561403508772,1e-07,5
0.6266215969303855,8,1166.3507799970841,730.8605883427737,0.37337840306961445,0.22,19,0.095,119,5,0.999821705320039,200,imbalanced,1e-05,2,0.5869565217391305,1e-07,5
0.6580007674597084,8,1166.3507799970841,767.4597083653108,0.34199923254029163,0.24,19,0.095,132,5,0.999821705320039,200,imbalanced,1e-05,2,0.5171102661596958,1e-07,5
0.7407127429805616,8,1166.3507799970841,863.9308855291576,0.25928725701943844,0.26,19,0.095,144,5,0.999821705320039,200,imbalanced,1e-05,2,0.44621513944223107,1e-07,5
